lon,lat,ortho_h,class_ph,confidence,x_atc,y_atc
18.043691903917615,-33.18872535247651,-4.0770497,40,0.5987081527709961,36451797.82025977,8733.396
18.043686704680763,-33.188680396839246,-3.9963017,40,0.5987083911895752,36451802.830063544,8733.401
18.043530315202897,-33.187223763039064,-3.701723,40,0.593998908996582,36451965.05252923,8732.474
18.043527770334585,-33.18719849273765,-3.6498055,40,0.539310097694397,36451967.86670221,8732.441
18.043522104875088,-33.18714160877047,-3.0736632,40,0.8590506315231323,36451974.19793112,8732.357
18.043496111327183,-33.186888527158736,-3.7337162,40,0.6843667030334473,36452002.37119503,8732.095
18.043483258068683,-33.1867621596059,-4.0861835,40,0.71126389503479,36452016.438619174,8731.953
18.043455597990864,-33.186506785800944,-2.1011655,40,0.6570178270339966,36452044.88123448,8731.789
18.043452669465125,-33.186481230520634,-2.687348,40,0.9479110240936279,36452047.73006471,8731.798
18.043444886893102,-33.186410885679194,-2.4085324,40,0.5587731599807739,36452055.566025324,8731.7705
18.043373273880096,-33.18577744491975,-3.60234,40,0.5018240809440613,36452126.141383186,8731.718
18.043353903523627,-33.185604982637436,-3.1107469,40,0.5018240809440613,36452145.35640341,8731.682
18.043350327906126,-33.18557307684857,-3.034858,40,0.6624264717102051,36452148.91221374,8731.675
18.043338707763752,-33.185470808654465,-2.3496768,40,0.7093684077262878,36452160.30690247,8731.661
18.043333781320932,-33.18542634308966,-2.8628244,40,0.8568267226219177,36452165.25948292,8731.653
18.04333309108601,-33.185419990811134,-2.85635,40,0.9019941687583923,36452165.96728474,8731.649
18.043328382273852,-33.185375520444495,-2.0734644,40,0.5319992899894714,36452170.921057954,8731.606
18.04331864457773,-33.18528669723157,-2.6956208,40,0.7215396761894226,36452180.813627735,8731.576
18.043313784231955,-33.185242314642984,-3.020712,40,0.7803031802177429,36452185.756778255,8731.561
18.04331299968214,-33.18523598898986,-3.6387262,40,0.5286877155303955,36452186.46148826,8731.574
18.043311160130973,-33.18521694007671,-2.2569923,40,0.8559857606887817,36452188.58315079,8731.526
18.04330845043597,-33.18519158415481,-2.042671,40,0.8819581270217896,36452191.407047436,8731.506
18.04330164102559,-33.185128225641165,-1.7615277,40,0.8636799454689026,36452198.46206276,8731.463
18.04329925460316,-33.18510927384347,-3.8483224,40,0.5257487893104553,36452200.57510464,8731.509
18.043298865180603,-33.185102898605024,-1.9855947,40,0.770889937877655,36452201.28281681,8731.455
